1985,-283.0
1986,-183.0
1987,-150.0
1988,-178.0
1989,-261.0
1990,-156.0
1991,-133.0
1992,-150.0
1993,-211.0
1994,-261.0
1995,-183.0
1996,-233.0
1997,-200.0
1998,-128.0
1999,-139.0
2000,-189.0
2001,-167.0
2002,-128.0
2003,-183.0
2004,-222.0
2005,-144.0
2006,-156.0
2007,-128.0
2008,-161.0
2009,-189.0
2010,-189.0
2011,-172.0
2012,-139.0
2013,-178.0
2014,-217.0
