1985,-272.0
1986,-189.0
1987,-194.0
1988,-200.0
1989,-278.0
1990,-161.0
1991,-178.0
1992,-217.0
1993,-200.0
1994,-294.0
1995,-194.0
1996,-211.0
1997,-194.0
1998,-139.0
1999,-217.0
2000,-222.0
2001,-161.0
2002,-150.0
2003,-256.0
2004,-261.0
2005,-189.0
2006,-144.0
2007,-233.0
2008,-189.0
2009,-267.0
2010,-194.0
2011,-200.0
2012,
