1985,-294.0
1986,-211.0
1987,-228.0
1988,-217.0
1989,-289.0
1990,-206.0
1991,-178.0
1992,-189.0
1993,-217.0
1994,-294.0
1995,-178.0
1997,-94.0
1998,-167.0
1999,-256.0
2000,-211.0
2001,-194.0
2002,-139.0
2003,-189.0
2004,-228.0
2005,-206.0
2006,-161.0
2007,-111.0
2008,-189.0
2009,-133.0
2010,-222.0
2011,-217.0
2012,-128.0
2013,-161.0
2014,-244.0
