1985,-300.0
1986,-261.0
1987,-200.0
1988,-267.0
1989,-306.0
1990,-211.0
1991,-261.0
1992,-228.0
1993,-228.0
1994,-306.0
1995,-217.0
1996,-317.0
1997,-256.0
1998,-194.0
1999,-333.0
2000,-289.0
2001,-233.0
2002,-244.0
2003,-239.0
2004,-239.0
2005,-222.0
2006,-222.0
2007,-239.0
2008,-278.0
2009,-339.0
2010,-261.0
2011,-300.0
2012,-189.0
2013,-250.0
2014,-311.0
