1985,7851.0
1986,6503.0
1987,7481.0
1988,4446.0
1989,5166.0
1990,7665.0
1991,5202.0
1992,6754.0
1993,9348.0
1994,5090.0
1995,7131.0
1996,7434.0
1997,6627.0
1998,5964.0
1999,5842.0
2000,5941.0
2001,7126.0
2002,4942.0
2003,5429.0
2004,6668.0
2005,5909.0
2006,6115.0
2007,9277.0
2008,8568.0
2009,3914.0
2010,8065.0
2011,7391.0
2012,3898.0
2013,5004.0
2014,5392.0
