1985,13209.0
1986,10326.0
1987,10475.0
1988,10429.0
1989,9766.0
1990,14870.0
1991,10312.0
1992,7771.0
1993,14505.0
1994,9257.0
1995,11090.0
1996,13443.0
1997,10914.0
1998,13649.0
1999,9508.0
2000,11348.0
2001,11072.0
2002,11541.0
2003,9822.0
2004,12396.0
2005,10974.0
2006,13757.0
2007,9977.0
2008,12452.0
2009,15512.0
2010,10269.0
2011,18315.0
2012,8590.0
2013,13623.0
2014,11159.0
