1985,372.0
1986,411.0
1987,372.0
1988,406.0
1989,378.0
1990,361.0
1991,361.0
1992,328.0
1993,322.0
1994,333.0
1995,367.0
1996,339.0
1997,344.0
1998,350.0
1999,356.0
2000,372.0
2001,350.0
2002,361.0
2003,378.0
2004,322.0
2005,361.0
2006,383.0
2007,328.0
2008,333.0
2009,333.0
2010,344.0
2011,356.0
2012,389.0
2013,378.0
2014,333.0
