1985,333.0
1986,333.0
1987,344.0
1988,389.0
1989,339.0
1990,344.0
1991,350.0
1992,317.0
1993,344.0
1994,350.0
1995,356.0
1996,322.0
1997,333.0
1998,350.0
1999,367.0
2000,317.0
2001,361.0
2002,356.0
2003,322.0
2004,322.0
2005,367.0
2006,333.0
2007,356.0
2008,333.0
2009,322.0
2010,350.0
2011,344.0
2012,300.0
2013,
2014,
