1985,372.0
1986,367.0
1987,389.0
1988,394.0
1989,367.0
1990,383.0
1991,350.0
1992,333.0
1993,339.0
1994,372.0
1995,389.0
1996,344.0
1997,378.0
1998,361.0
1999,361.0
2000,389.0
2001,356.0
2002,378.0
2003,372.0
2004,333.0
2005,367.0
2006,383.0
2007,361.0
2008,361.0
2009,356.0
2010,350.0
2011,361.0
2012,383.0
2013,383.0
2014,350.0
