1985,344.0
1986,339.0
1987,350.0
1988,383.0
1989,344.0
1990,361.0
1991,378.0
1992,361.0
1993,333.0
1994,333.0
1995,372.0
1996,339.0
1997,344.0
1998,350.0
1999,378.0
2000,333.0
2001,333.0
2002,356.0
2003,344.0
2004,322.0
2005,356.0
2006,344.0
2007,339.0
2008,333.0
2009,333.0
2010,339.0
2011,372.0
2012,378.0
2013,339.0
2014,317.0
