1985,367.0
1986,344.0
1987,372.0
1988,406.0
1989,383.0
1990,361.0
1991,356.0
1992,328.0
1993,333.0
1994,356.0
1995,367.0
1996,339.0
1997,356.0
1998,350.0
1999,372.0
2000,361.0
2001,350.0
2002,356.0
2003,378.0
2004,328.0
2005,356.0
2006,367.0
2007,333.0
2008,344.0
2009,367.0
2010,350.0
2011,367.0
2012,406.0
2013,372.0
2014,333.0
